{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19517422', 'conicity_std': '0.025650818', 'entropy_mean': '0.010110754', 'entropy_std': '0.0067759007'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19518714', 'conicity_std': '0.025656939', 'entropy_mean': '0.010071938', 'entropy_std': '0.006781682'}
{'accuracy': 0.8113333333333334, 'conicity_mean': '0.19519934', 'conicity_std': '0.025654953', 'entropy_mean': '0.010084682', 'entropy_std': '0.0067874608'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19520652', 'conicity_std': '0.025636824', 'entropy_mean': '0.01010688', 'entropy_std': '0.0067811315'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19521815', 'conicity_std': '0.025645839', 'entropy_mean': '0.010091511', 'entropy_std': '0.0067845797'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19523548', 'conicity_std': '0.025635174', 'entropy_mean': '0.010106087', 'entropy_std': '0.0067759277'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19523714', 'conicity_std': '0.02564042', 'entropy_mean': '0.01006604', 'entropy_std': '0.00677542'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19525471', 'conicity_std': '0.025631353', 'entropy_mean': '0.010086992', 'entropy_std': '0.006773505'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19526991', 'conicity_std': '0.025651557', 'entropy_mean': '0.0100695435', 'entropy_std': '0.0067844377'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19528113', 'conicity_std': '0.025645232', 'entropy_mean': '0.0100699', 'entropy_std': '0.006782083'}
{'accuracy': 0.81, 'conicity_mean': '0.19529568', 'conicity_std': '0.02564989', 'entropy_mean': '0.010066082', 'entropy_std': '0.0067813'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19530505', 'conicity_std': '0.025638588', 'entropy_mean': '0.010092357', 'entropy_std': '0.006776183'}
{'accuracy': 0.81, 'conicity_mean': '0.19531539', 'conicity_std': '0.0256344', 'entropy_mean': '0.010089577', 'entropy_std': '0.00677479'}
{'accuracy': 0.81, 'conicity_mean': '0.19532354', 'conicity_std': '0.025642635', 'entropy_mean': '0.010057184', 'entropy_std': '0.006776489'}
{'accuracy': 0.81, 'conicity_mean': '0.19534224', 'conicity_std': '0.025637269', 'entropy_mean': '0.0100613255', 'entropy_std': '0.0067765047'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19534625', 'conicity_std': '0.025638264', 'entropy_mean': '0.010043182', 'entropy_std': '0.0067797983'}
{'accuracy': 0.81, 'conicity_mean': '0.19535598', 'conicity_std': '0.02563441', 'entropy_mean': '0.010060017', 'entropy_std': '0.006776466'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19536975', 'conicity_std': '0.025645705', 'entropy_mean': '0.010030679', 'entropy_std': '0.006773427'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19538946', 'conicity_std': '0.025647448', 'entropy_mean': '0.010048311', 'entropy_std': '0.0067748814'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19539297', 'conicity_std': '0.025625464', 'entropy_mean': '0.010033845', 'entropy_std': '0.0067778206'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19541101', 'conicity_std': '0.025631348', 'entropy_mean': '0.010050593', 'entropy_std': '0.0067746495'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19541435', 'conicity_std': '0.025630958', 'entropy_mean': '0.010024609', 'entropy_std': '0.0067712944'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19543177', 'conicity_std': '0.025637215', 'entropy_mean': '0.010014281', 'entropy_std': '0.0067743124'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19544141', 'conicity_std': '0.025624292', 'entropy_mean': '0.010038295', 'entropy_std': '0.006770854'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19544637', 'conicity_std': '0.025634084', 'entropy_mean': '0.0100277485', 'entropy_std': '0.006768052'}
{'accuracy': 0.8106666666666666, 'conicity_mean': '0.19545828', 'conicity_std': '0.025633292', 'entropy_mean': '0.010030762', 'entropy_std': '0.0067739063'}
